,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
1159,CHEMBL3237179,72.0,nM,COC(=O)c1ccc(Nc2nc(NCCN3CCOCC3)cc(Nc3cc(C)[nH]n3)n2)cc1,7.142667503568731,452.22843675600006,10,4,2.526019999999999,True
1160,CHEMBL3675513,73.0,nM,CN(C)CC(Nc1ncnc2c(C(N)=O)cc(OC3CCC3)cc12)c1cccc(F)c1,7.136677139879544,423.207053292,6,2,3.5139000000000014,True
1162,CHEMBL3975342,74.0,nM,O=C(O)CCC(=O)Nc1cccc(-c2n[nH]c3ccc(NS(=O)(=O)c4ccccc4)cc23)c1,7.130768280269024,464.11544073999994,5,4,3.8340000000000023,True
1163,CHEMBL3957869,74.3,nM,CCc1ccc(-c2nc(C(N)=O)c(-c3ccc(N4CCNC(C)(C)C4)cc3)o2)c2cc[nH]c12,7.129011186239425,443.23212516800004,5,3,4.339400000000003,True
1164,CHEMBL4871944,75.0,nM,CCc1cc(Nc2nc(N[C@@H](C)c3ccc(C)cc3)nc3cccc(F)c23)n[nH]1,7.1249387366083,390.19682295600006,5,3,5.279520000000003,True
1165,CHEMBL491306,75.0,nM,Cc1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1,7.1249387366083,310.12298932000004,5,3,4.116920000000001,True
1166,CHEMBL1086557,75.0,nM,CN(C)c1ccc(-c2nc3c(N4CCN(CC(=O)Nc5cccc(Cl)c5)CC4)c(Cl)cnc3[nH]2)cc1,7.1249387366083,523.165413844,6,2,4.7584000000000035,True
1167,CHEMBL4286642,75.0,nM,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccccc1C,7.1249387366083,336.11571551199995,6,2,3.764540000000001,True
1168,CHEMBL3393471,75.0,nM,O=C1CCCC2=C1C(c1ccc(Sc3nc4ccccc4[nH]3)o1)c1c[nH]c(C(=O)O)c1N2,7.1249387366083,446.104876056,6,4,4.8979000000000035,True
1169,CHEMBL3717935,76.0,nM,CC(C)(Nc1ccc(Cl)c(C(=O)NCC(=O)O)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1,7.119186407719209,554.0750863960001,7,5,4.488400000000001,True
1170,CHEMBL4280932,77.6,nM,Cc1ccc(C2=Nc3c(n[nH]c3C)Nc3nc(N4CCCCC4)ncc32)cc1,7.110138278741812,373.20149373600003,6,2,4.032940000000003,True
1171,CHEMBL2392113,77.9,nM,CCN(CC)Cc1ccc2[nH]c(-c3n[nH]cc3Nc3cc(Cl)nc(S(C)(=O)=O)n3)nc2c1,7.108462542327436,474.13532065600003,8,3,3.385300000000001,True
1172,CHEMBL523490,78.0,nM,COc1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1,7.107905397309519,326.11790394,6,3,3.8171000000000017,True
1174,CHEMBL490712,78.0,nM,COc1ccccc1NC(=O)c1ccc(Nc2nc(Nc3ccc(O)cc3)ncc2F)cc1,7.107905397309519,445.15501772,7,4,5.069400000000003,True
1175,CHEMBL3675328,78.0,nM,COCCCOc1cc(C(N)=O)c2ncnc(NCc3ccc(C(F)(F)F)cc3)c2c1,7.107905397309519,434.156575192,6,2,3.7749000000000015,True
1176,CHEMBL1083490,79.0,nM,CC(c1ccccc1)N1CCN(c2c(Cl)cnc3[nH]c(-c4ccc(N(C)C)cc4)nc23)CC1,7.102372908709558,460.21422260800006,5,1,5.2275000000000045,True
1177,CHEMBL494685,79.0,nM,O=C1Nc2cc(Br)ccc2/C1=C1/Nc2ccccc2/C1=N\OCCN1CCCC1,7.102372908709558,452.08478801200005,5,2,4.054500000000004,True
1178,CHEMBL1091231,79.0,nM,Cc1cc2[nH]nc(/C=C/c3cccc(CN4CCN(C)CC4)c3)c2cc1NC(=O)Cc1cccs1,7.102372908709558,485.22493161200003,5,2,5.031820000000005,True
1179,CHEMBL244839,79.4,nM,O=C(O)c1ccccc1Nc1ccnc(Nc2ccccc2)n1,7.100179497572904,306.111675688,5,3,3.662000000000001,True
1180,CHEMBL4875743,80.0,nM,CCc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc3cccc(F)c23)n[nH]1,7.096910013008056,396.16224901600003,7,3,3.9002000000000017,True
1181,CHEMBL491758,80.0,nM,Fc1cnc(Nc2ccccc2)nc1Nc1ccccc1,7.096910013008056,280.112424636,4,2,4.102900000000002,True
1182,CHEMBL4284263,80.0,nM,CNC(=O)Nc1sc2c(C(C)C)cc(NS(=O)(=O)c3cc(C)cs3)cc2c1C(N)=O,7.096910013008056,466.08031818399996,6,4,4.045620000000002,True
1183,CHEMBL4786783,80.0,nM,C#Cc1nc(Nc2cccc(CC(N)=O)c2)nc2[nH]cnc12,7.096910013008056,292.107259004,5,3,1.1056000000000001,True
1185,CHEMBL2012405,80.0,nM,CNC[C@@H]1CCCN1C(=O)c1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cn1C,7.096910013008056,434.25425758000006,8,2,2.7034000000000002,True
1187,CHEMBL1801110,81.0,nM,O=S(=O)(c1ccc(Nc2nccn3c(-c4cn[nH]c4)cnc23)cc1)N1CCOCC1,7.091514981121351,425.12700846800004,8,2,1.8839,True
1188,CHEMBL1651452,81.0,nM,COc1ccc(-c2nc3c(N4CCN(Cc5coc(C(C)C)n5)CC4)c(Br)cnc3[nH]2)cc1,7.091514981121351,510.13788620400004,7,1,4.829600000000004,True
1189,CHEMBL1084887,81.0,nM,CC(C)c1nc(CN2CCN(c3c(Br)cnc4[nH]c(-c5ccc(CN6CCOCC6)cc5)nc34)CC2)co1,7.091514981121351,579.1957354280001,8,1,4.6532000000000036,True
1190,CHEMBL1082830,81.0,nM,O=C(CN1CCN(c2c(Br)cnc3[nH]c(-c4ccccc4)nc23)CC1)Nc1nccs1,7.091514981121351,497.0633413600001,7,2,3.6046000000000022,True
1192,CHEMBL1801132,82.0,nM,Cc1cc(Nc2nc(SCCN(C)C)cn3c(-c4cn[nH]c4)cnc23)sn1,7.086186147616283,400.1252346400001,9,2,3.281620000000001,True
1194,CHEMBL1801114,83.0,nM,Cc1cc(Nc2nc(CCN)cn3c(-c4cn[nH]c4)cnc23)sn1,7.080921907623926,340.12186351200006,8,3,2.1291199999999995,True
1195,CHEMBL1257995,83.0,nM,C[C@H](NC(=O)c1cc2[nH]nc(NC(=O)c3ccc(N4CCOCC4)cc3)c2s1)c1ccccc1,7.080921907623926,475.16781066,6,3,4.2043000000000035,True
1196,CHEMBL3939365,83.0,nM,COC(=O)CCC(=O)Nc1cccc(-c2n[nH]c3ccc(NS(=O)(=O)c4ccccc4)cc23)c1,7.080921907623926,478.13109080399994,6,3,3.9224000000000023,True
1197,CHEMBL4159739,83.2,nM,Cc1ccccc1NC(=O)Nc1ccc(CCNc2ncnc3oc(-c4ccccc4)c(Cl)c23)cc1,7.079876673709276,497.161852688,5,3,7.1502200000000045,True
1198,CHEMBL1215218,84.0,nM,CCOC(=O)CCc1c(/C=C2\C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc32)[nH]c2c1C(=O)CCC2,7.075720713938118,533.162056584,6,3,4.322900000000003,True
1199,CHEMBL204217,85.0,nM,CCc1ccc(C(=O)Nc2ncc(Nc3ncnc4cc(OCCCN5CCOCC5)c(OC)cc34)cn2)cc1,7.070581074285707,543.2594025359999,10,2,4.087800000000003,True
1200,CHEMBL1801134,85.0,nM,Cc1cc(Nc2nc(Sc3ccc(F)cc3)cn3c(-c4cn[nH]c4)cnc23)sn1,7.070581074285707,423.0736136680001,8,2,4.9182200000000025,True
1201,CHEMBL402969,85.0,nM,O=C(O)COc1ccc(Nc2ncc([N+](=O)[O-])c(Nc3ccccc3)n2)cc1,7.070581074285707,381.1073185800001,8,3,3.3354000000000017,True
1203,CHEMBL1086581,85.0,nM,CC(c1ccncc1)N1CCN(c2c(Br)cnc3[nH]c(-c4ccc(N(C)C)cc4)nc23)CC1,7.070581074285707,505.1589559960001,6,1,4.731600000000004,True
1204,CHEMBL3953964,85.0,nM,CC#CC(=O)Nc1cccc(-c2n[nH]c3ccc(NS(=O)(=O)c4ccccc4)cc23)c1,7.070581074285707,430.10996143599994,4,3,3.9925000000000024,True
1205,CHEMBL2392109,86.1,nM,CCN(CC)Cc1ccc2[nH]c(-c3n[nH]cc3Nc3cc(Cl)nc(SC)n3)nc2c1,7.064996848546345,442.1454914160001,7,3,4.703700000000003,True
1206,CHEMBL2203771,87.0,nM,Cc1cc(CN2CCN(c3c(Cl)cnc4[nH]c(-c5ccc(N6CCN(C)CC6)cc5F)nc34)CC2)no1,7.060480747381382,524.2215134800001,8,1,3.7878200000000026,True
1207,CHEMBL214849,87.0,nM,CCCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)c2cc1OC,7.060480747381382,569.256208976,9,4,4.037700000000002,True
1208,CHEMBL2012399,87.0,nM,Cn1cc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cc1C(N)=O,7.060480747381382,353.196408356,7,2,2.9026000000000005,True
1209,CHEMBL3670506,88.0,nM,NC(=O)c1cc(OCCCN2CCOCC2)cc2c(NCc3ccc(C(F)(F)F)cc3)ncnc12,7.055517327849831,489.19877435200004,7,2,3.460700000000002,True
1210,CHEMBL2063465,88.0,nM,Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4ccc(F)cc4)cc3)c12,7.055517327849831,405.134950972,6,4,3.3469000000000015,True
1212,CHEMBL2380848,88.0,nM,O=C(Nc1ncc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cn1)c1ccccc1,7.055517327849831,408.13347375200004,6,3,3.8622000000000014,True
1213,CHEMBL3954570,88.4,nM,Cc1cc(C)c2[nH]ccc2c1-c1nc(C(N)=O)c(-c2ccc(N3CCNC(C)(C)C3)cc2)o1,7.053547734986926,443.23212516800004,5,3,4.3938400000000035,True
1214,CHEMBL181549,90.0,nM,CC1=C(Br)C(=O)c2ccccc2C1=O,7.045757490560675,249.962941564,2,0,2.7345000000000006,True
1215,CHEMBL274056,90.0,nM,O=C1C=CC(=O)c2c(O)ccc(O)c21,7.045757490560675,190.026608672,4,2,1.033,True
1216,CHEMBL443338,90.0,nM,O=C1NCc2cccc(-c3cc4cc(O)ccc4[nH]3)c21,7.045757490560675,264.089877624,2,3,2.783900000000001,True
1217,CHEMBL4647086,90.0,nM,Cc1noc(C)c1-c1cnc(N)c(Oc2ccc(C(=O)Nc3cccc(Cl)c3)cc2)n1,7.045757490560675,435.10981711600004,7,2,5.028640000000003,True
1218,CHEMBL2032274,90.0,nM,Nc1ncc(-c2cnn(C3CCNCC3)c2)cc1-c1nc2ccc(O)cc2o1.O=C(O)C(F)(F)F,7.045757490560675,490.1576378119999,9,4,3.5989000000000013,True
1220,CHEMBL1090237,91.0,nM,O=C(Cc1cccs1)Nc1cc2c(/C=C/c3ccccc3)n[nH]c2cc1N1CCCC1,7.040958607678906,428.1670823880001,4,2,5.576200000000005,True
1222,CHEMBL2392105,91.1,nM,Cc1ccc2[nH]c(-c3n[nH]cc3Nc3cc(Cl)nc(C)n3)nc2c1,7.040481623027002,339.09992112800006,5,3,3.7568400000000013,True
1223,CHEMBL3675343,92.0,nM,NC(=O)c1cccc2c(NCc3ccc(F)cc3)ncnc12,7.036212172654444,296.10733925600005,4,2,2.4799000000000007,True
1224,CHEMBL1094401,92.0,nM,NC(=O)c1n[nH]c2c1CCc1cnc(Nc3ccccc3)nc1-2,7.036212172654444,306.122909068,5,3,1.8077999999999999,True
1225,CHEMBL452355,93.0,nM,Cc1cc(Nc2nn(-c3ccc(Cl)cc3)c(=O)c3ccccc23)n[nH]1,7.031517051446065,351.08868774800004,5,2,3.8142200000000024,True
1226,CHEMBL1651480,93.0,nM,CC(=O)Nc1ccc(Cn2nc(Nc3cc(C)[nH]n3)c3ccccc3c2=O)cc1,7.031517051446065,388.1647738799999,6,3,3.178320000000001,True
1227,CHEMBL2207502,93.0,nM,Cc1nn(C)cc1-c1nc2c(N3CCN(Cc4ncn(C)n4)CC3)c(Cl)cnc2[nH]1,7.031517051446065,426.1795684160001,9,1,1.7709199999999996,True
1228,CHEMBL4291146,93.0,nM,COc1ccc(C2=Nc3c(n[nH]c3C)Nc3nc(SC)ncc32)cc1,7.031517051446065,352.11063013200004,7,2,3.4647200000000016,True
1229,CHEMBL461139,93.0,nM,O=c1[nH]cnc2[nH]c(-c3ccnc(/C=C/c4ccc(CN5CCOCC5)cc4)c3)cc12,7.031517051446065,413.185174976,5,2,3.315800000000002,True
1230,CHEMBL4280119,94.0,nM,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1ccccc1Cl,7.026872146400302,356.061093096,6,2,4.109520000000002,True
1231,CHEMBL3675405,94.0,nM,CNCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(Cl)c1,7.026872146400302,355.119987876,5,3,2.7547000000000006,True
1232,CHEMBL456689,94.0,nM,COc1cc2[nH]c3ncnc(N4CCN(C(=S)Nc5ccc(S(=O)(=O)Nc6ncccn6)cc5)CC4)c3c2cc1OC,7.026872146400302,605.162742344,10,3,3.238100000000002,True
1234,CHEMBL4164598,94.0,nM,COc1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)c(OC)c1OC,7.026872146400302,454.24408682,10,3,2.772920000000001,True
1235,CHEMBL3718596,94.0,nM,CC(=O)Nc1cc(NC(C(=O)Nc2nc3ccc4[nH]ncc4c3s2)c2ccccc2)ccc1Cl,7.026872146400302,490.09787252800004,6,4,5.5763000000000025,True
1236,CHEMBL1825102,95.0,nM,CS(=O)(=O)N(Cc1ccncc1)c1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cn1,7.022276394711152,492.2055931360001,9,1,4.221400000000003,True
1238,CHEMBL4286456,95.0,nM,CNC(=O)Nc1sc2c(C(C)C)cc(NS(=O)(=O)c3cccc(C)c3)cc2c1C(N)=O,7.022276394711152,460.12389724799993,5,4,3.9841200000000017,True
1239,CHEMBL3085798,95.0,nM,Cc1cc(NC(=O)c2ccc(Oc3c(Cl)cnc4[nH]c(-c5cn(C)nc5C)nc34)cc2)on1,7.022276394711152,463.1159651160001,8,2,4.661240000000004,True
1240,CHEMBL505037,96.0,nM,O=C(Nc1ccc(Cl)c(Cl)c1)Nc1ncc(CCNc2ncnc3ccsc23)s1,7.017728766960431,464.0047564280001,7,3,5.753200000000002,True
1241,CHEMBL5070593,96.38,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(CC(=O)Nc4cccc(F)c4)cc3)n2)[nH]n1,7.016013078034811,515.2557348,8,4,4.067420000000002,True
1242,CHEMBL3237171,97.0,nM,COC(=O)c1ccc(CNc2nc(Nc3cc(C)[nH]n3)cc(N3CCOCC3)n2)cc1,7.013228265733755,423.20188766000007,9,3,2.4870200000000002,True
1243,CHEMBL3675471,98.0,nM,CCOc1cc(C(N)=O)c2ncnc(NC(CN(C)C)c3cccc(F)c3)c2c1,7.008773924307505,397.191403228,6,2,2.981300000000001,True
1244,CHEMBL2386807,98.0,nM,Cc1nc(Nc2cc(-c3ccc(CNC(=O)Nc4cc(C)on4)cc3)n[nH]2)cc(N2CCN(CCO)CC2)n1,7.008773924307505,532.2658848840001,10,5,2.65114,True
1247,CHEMBL3675407,100.0,nM,CNC[C@@H](Nc1ncnc2c(C(N)=O)cc(OC)cc12)c1cccc(F)c1,7.0,369.1601031,6,3,2.2490000000000006,True
1248,CHEMBL191402,100.0,nM,CCc1cccc(CC)c1NC(=O)N1Cc2[nH]nc(NC(=O)c3ccc(C(C)(C)C)cc3)c2C1,7.0,459.263425296,3,3,5.632000000000004,True
1249,CHEMBL3393461,100.0,nM,O=C1CNCC2=C1C(c1ccc(Sc3nc4ccccc4[nH]3)o1)c1c[nH]nc1N2,7.0,404.10554475200007,7,4,3.0140000000000002,True
1251,CHEMBL1651485,100.0,nM,COc1cccc(C(=O)Cn2nc(Nc3cc(C)[nH]n3)c3ccccc3c2=O)c1,7.0,389.148789468,7,2,3.0631200000000005,True
1252,CHEMBL449663,100.0,nM,O=C1NCc2cccc(-c3cc4cc(OCCCO)ccc4[nH]3)c21,7.0,322.131742436,3,3,2.839500000000001,True
1254,CHEMBL482621,100.0,nM,O=C1NCc2cccc(-c3cc4ccccc4[nH]3)c21,7.0,248.094963004,1,2,3.0783000000000014,True
1255,CHEMBL3675356,100.0,nM,Cc1cccc(CNc2ncnc3c(C(N)=O)cccc23)c1,7.0,292.132411132,4,2,2.6492200000000006,True
1256,CHEMBL2012413,100.0,nM,Cn1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cc1C(=O)N1CCC[C@@H]1CO,7.0,421.222623104,8,2,2.4763000000000006,True
1257,CHEMBL1830668,101.0,nM,Cc1cc2ncc(S(=O)(=O)c3ccccc3)c(-c3ccccc3)n2n1,6.995678626217357,349.0884977200001,5,0,3.5375200000000024,True
1258,CHEMBL3237182,101.0,nM,CNC(=O)c1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,6.995678626217357,421.23385648400006,8,4,2.1067199999999993,True
1259,CHEMBL4290758,101.6,nM,CSc1ncc2c(n1)Nc1n[nH]c(C)c1N=C2c1cccc(Cl)c1,6.993106292052099,356.061093096,6,2,4.1095200000000025,True
1261,CHEMBL3663738,102.0,nM,CCc1[nH]cc2c1NC1=C(C(=O)CC(C)(C)C1)C2c1cccc(Sc2nc3ccccc3[nH]2)c1,6.991399828238082,468.19838251600004,4,3,6.8052000000000055,True
1262,CHEMBL4289062,103.0,nM,Cc1cc(Nc2nc(C(C)C)nc3ccccc23)n[nH]1,6.987162775294828,267.148395544,4,2,3.5283200000000017,True
1264,CHEMBL1830680,104.0,nM,O=S(=O)(c1ccccc1)c1cnc2ncnn2c1-c1ccccc1,6.982966660701219,336.06809662399996,6,0,2.624100000000001,True
1265,CHEMBL1801133,105.0,nM,Cc1cc(Nc2nc(SC(C)(C)C)cn3c(-c4cn[nH]c4)cnc23)sn1,6.978810700930062,385.11433560800003,8,2,4.518520000000002,True
1266,CHEMBL1258460,105.0,nM,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4cc(C(=O)Nc5ccccc5)sc34)cc2)CC1,6.978810700930062,460.168145008,6,3,3.8808000000000025,True
1268,CHEMBL3716523,106.0,nM,CC(C)(Nc1ccc(Cl)c(C(=O)NCCC(=O)O)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1,6.97469413473523,568.09073646,7,5,4.8785000000000025,True
1270,CHEMBL3715109,107.0,nM,CCOC(=O)c1cc(NC(C)(C)C(=O)Nc2nc3ccc4[nH]ncc4c3s2)ccc1Cl,6.97061622231479,457.0975381800001,7,3,4.831900000000004,True
1271,CHEMBL5076428,107.8,nM,CCOc1cc2c(NCCc3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)ncnc2cc1F,6.96738123914928,479.15243087600004,5,3,6.119600000000005,True
1272,CHEMBL2436978,108.0,nM,CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1,6.96657624451305,421.22664586400003,3,2,5.125600000000004,True
1274,CHEMBL4289433,108.2,nM,Cc1ccc(C2=Nc3c(n[nH]c3C)Nc3nc(N4CCN(C)CC4)ncc32)cc1,6.9657727392294495,388.21239276800003,7,2,2.7944400000000007,True
1275,CHEMBL3663736,109.0,nM,O=C1CNCC2=C1C(c1cccc(Oc3nc4ccccc4[nH]3)c1)c1c[nH]nc1N2,6.962573502059376,398.1491238160001,6,4,3.0621,True
1276,CHEMBL1651483,109.0,nM,Cc1cc(Nc2nn(Cc3ccc([N+](=O)[O-])cc3)c(=O)c3ccccc23)n[nH]1,6.962573502059376,376.128388372,7,2,3.128120000000001,True
1277,CHEMBL3942643,110.0,nM,CCC(=O)N1CCN(S(=O)(=O)c2cccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)c2)CC1,6.958607314841775,549.215823472,8,1,3.1294200000000014,True
1278,CHEMBL1825100,110.0,nM,CS(=O)(=O)N(CCO)c1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cn1,6.958607314841775,445.1896087240001,9,2,2.6185,True
1279,CHEMBL3675389,110.0,nM,NC(=O)c1cc(NC(=O)c2ccc(S(=O)(=O)F)cc2)cc2c(NCc3ccc(Cl)c(C(F)(F)F)c3)ncnc12,6.958607314841775,581.0547655519999,7,3,4.923500000000002,True
1280,CHEMBL188343,110.0,nM,c1nc2c(NC3CCCCC3)nc(Nc3ccc(N4CCOCC4)cc3)nc2[nH]1,6.958607314841775,393.227708484,7,3,3.6777000000000015,True
1281,CHEMBL202721,110.0,nM,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,6.958607314841775,513.237604472,8,2,4.735400000000003,True
1282,CHEMBL3675434,110.0,nM,COc1cc(C(N)=O)c2ncnc(N[C@H](CN(C)C)c3cccc(F)c3)c2c1,6.958607314841775,383.175753164,6,2,2.5912000000000006,True
1283,CHEMBL3675478,110.0,nM,NCC[C@@H](Nc1ncnc2c(C(N)=O)cccc12)c1ccccc1,6.958607314841775,321.158960228,5,3,2.2306999999999997,True
1284,CHEMBL3685232,110.0,nM,COc1ccc(C(=O)NCc2cccc(Nc3ncnc4c(C(N)=O)cc(O)cc34)c2)cc1,6.958607314841775,443.159354152,7,4,3.1165000000000003,True
1285,CHEMBL499229,110.0,nM,c1ccc2c3c([nH]c2c1)-c1n[nH]c(C2CC2)c1CC3,6.958607314841775,249.12659748,1,2,3.5340000000000016,True
1287,CHEMBL201263,111.0,nM,COc1cc2c(Nc3ncc(CNC(=O)c4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,6.954677021213342,580.2268027560001,10,3,4.380800000000003,True
1288,CHEMBL3237190,112.0,nM,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Nc3ccc(N4CCOCC4)cc3)n2)n[nH]1,6.950781977329818,449.26515661200006,9,3,2.5837200000000005,True
1289,CHEMBL255735,112.0,nM,O=C(O)/C=C\c1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1,6.950781977329818,358.11782368800004,7,2,3.0519000000000016,True
1290,CHEMBL3718849,113.0,nM,CCC(=O)Nc1cc(NC(C)(C)C(=O)Nc2nc3ccc4[nH]ncc4c3s2)ccc1Cl,6.94692155651658,456.11352259200004,6,4,5.003700000000003,True
1291,CHEMBL3237175,113.0,nM,COC(=O)c1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3C[C@@H](C)O[C@@H](C)C3)n2)cc1,6.94692155651658,437.21753772400007,9,3,3.395520000000002,True
1293,CHEMBL3706683,115.0,nM,O=C(Nc1ccc(Nc2ncnc3cc(OCCCN4CCCC4)ccc23)cc1)NC1CCCCC1,6.939302159646388,488.28997439200003,6,3,5.692300000000006,True
1294,CHEMBL3717261,115.0,nM,O=C(Nc1nc2ccc3[nH]ncc3c2s1)C(Nc1cccc(O)c1)c1ccccc1,6.939302159646388,415.110295784,6,4,4.670100000000002,True
1295,CHEMBL1083771,115.0,nM,CN(C)c1ccc(-c2nc3c(N4CCN(CC(=O)Nc5ccccc5)CC4)c(Cl)cnc3[nH]2)cc1,6.939302159646388,489.20438619600003,6,2,4.105000000000002,True
1296,CHEMBL1651490,115.0,nM,Cc1cc(Nc2nn(CC(C)C)c(=O)c3ccccc23)n[nH]1,6.939302159646388,297.15896022800007,5,2,2.8276200000000005,True
1298,CHEMBL1099106,116.0,nM,CC(=O)c1ccc(Nc2ncc3c(n2)-c2c(c(C(N)=O)nn2C)CC3)cc1,6.935542010773082,362.14912381600004,7,2,2.0208000000000004,True
1299,CHEMBL1215282,117.0,nM,CNC(=O)CCc1c(/C=C2\C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc32)[nH]c2c1C(=O)CCC2,6.931814138253838,518.162390932,5,4,3.5058000000000025,True
1300,CHEMBL3716783,118.0,nM,CC(C)(Nc1cccc(C(=O)NCCC(N)=O)c1)C(=O)Nc1nc2c(C(F)(F)F)cc3[nH]ncc3c2s1,6.928117992693874,533.1456932240002,7,5,3.625800000000001,True
1301,CHEMBL3087774,118.0,nM,CC(=O)NCc1cccc(-c2c(-c3cnn(C)c3)[nH]c3ncc(Cl)cc23)c1,6.928117992693874,379.119987876,4,2,3.919900000000002,True
1302,CHEMBL1086556,118.0,nM,CN(C)c1ccc(-c2nc3c(N4CCN(CC(=O)Nc5cccnc5)CC4)c(Br)cnc3[nH]2)cc1,6.928117992693874,534.149119584,7,2,3.6091000000000015,True
1303,CHEMBL4225880,118.0,nM,Cn1cc(-c2nn(Cc3ccc(C(=O)NC4CCCCC4)cc3)c(=O)c3ccccc23)cn1,6.928117992693874,441.21647510400004,6,1,3.9078000000000026,True
1304,CHEMBL3237189,118.0,nM,CC(=O)Nc1ccc(Nc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,6.928117992693874,421.23385648400006,8,4,2.705520000000001,True
1306,CHEMBL2207512,118.0,nM,Cc1cc(CN2CCN(c3c(Cl)cnc4[nH]c(-c5ccn(C)n5)nc34)CC2)no1,6.928117992693874,412.1526849720001,8,1,2.630420000000001,True
1307,CHEMBL302449,118.2,nM,Cn1c2ccccc2c2c3c(c4c5ccccc5n(CCC#N)c4c21)CNC3=O,6.927382523454764,378.148061196,4,1,4.596480000000004,True
1308,CHEMBL2409775,120.0,nM,Cc1cc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)nn4c3)c2)n(C)n1,6.920818753952375,431.17058753200007,8,2,3.164320000000001,True
1309,CHEMBL5182750,120.0,nM,O=C1c2ccccc2C(=O)c2c(O)c(CCl)cc(O)c21,6.920818753952375,288.01893644800003,4,2,2.6120000000000005,True
1310,CHEMBL1830671,120.0,nM,O=S(=O)(c1ccccc1)c1cnc2cc(-c3ccc(Cl)cc3)nn2c1-c1ccccc1,6.920818753952375,445.06517543200005,5,0,5.5495000000000045,True
1311,CHEMBL2386788,120.0,nM,Cc1cc(NC(=O)Nc2ccc(-c3cc(NC(=O)c4ccc(N5CCN(C)CC5)cc4)[nH]n3)cc2)no1,6.920818753952375,500.22843675600006,7,4,4.021220000000002,True
1312,CHEMBL3685317,120.0,nM,CC(C)n1cc(-c2cc(C(N)=O)c3ncnc(N[C@H]4CCCNC4)c3c2)cn1,6.920818753952375,379.21205842000006,7,3,2.3370000000000006,True
1313,CHEMBL246165,120.0,nM,FC(F)(F)c1c[nH]c(-c2n[nH]cc2/C=C/c2cccnc2)n1,6.920818753952375,305.08882998,3,2,3.3840000000000012,True
1314,CHEMBL2386806,120.0,nM,Cc1nc(Nc2cc(-c3ccc(CNC(=O)Nc4cc(C(C)(C)C)on4)cc3)n[nH]2)cc(N2CCN(C)CC2)n1,6.920818753952375,544.3022703920002,9,4,4.277720000000002,True
1315,CHEMBL1651487,120.0,nM,Cc1cc(Nc2nn(Cc3csc(C)n3)c(=O)c3ccccc23)n[nH]1,6.920818753952375,352.11063013200004,7,2,2.98484,True
1318,CHEMBL3706684,123.0,nM,CCN(CC)CCCOc1ccc2c(Nc3ccc(NC(=O)NC4CCCCC4)cc3)ncnc2c1,6.910094888560602,490.30562445600003,6,3,5.938300000000005,True
1324,CHEMBL3237170,127.0,nM,COC(=O)c1ccc(CNc2nc(Nc3cc(C)[nH]n3)cc(N3CCN(C)CC3)n2)cc1,6.896196279044043,436.2335221360001,9,3,2.40222,True
