,Nome,SMILES,SMILES_Canonic
5107,887701-44-2,OC/C=C/C#CC#CC#CC#C[C@H](CO)O[C@H]1O[C@@H](CO)[C@H]([C@H]([C@@H]1O)O)O,OC/C=C/C#CC#CC#CC#C[C@H](CO)O[C@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O
5108,88840-10-2,O[C@@]12c3ccccc3N=C1[C@]1(C(=O)OC)C[C@@H]3C(=O)N(CC2)[C@H]1[C@H](C3)CC,CC[C@H]1C[C@@H]2C[C@@]3(C(=O)OC)C4=Nc5ccccc5[C@@]4(O)CCN(C2=O)[C@@H]13
5109,88899-62-1,Oc1ccc2-c3ccc(c4c3[C@H]([C@]3(c2c1C(=O)C=C3)O)[C@H](O)CC4=O)O,O=C1C[C@@H](O)[C@@H]2c3c(ccc(O)c31)-c1ccc(O)c3c1[C@@]2(O)C=CC3=O
5110,88942-79-4,CCCC[C@@H](CCCCC[C@H](CCCCCCCCCCCCCCCC)C)C,CCCCCCCCCCCCCCCC[C@H](C)CCCCC[C@@H](C)CCCC
5111,88942-85-2,C(CCCCCCCCCCCC)C[C@@H](CCCCCCC[C@H](CCCC)C)C,CCCCCCCCCCCCCC[C@H](C)CCCCCCC[C@@H](C)CCCC
5112,88942-86-3,C(CCCCCCC[C@H](CCCC)C)C[C@@H](CCCCCCCCCCCC)C,CCCCCCCCCCCC[C@@H](C)CCCCCCCCC[C@@H](C)CCCC
5113,88942-87-4,CCCC[C@@H](CCCCCCCCCCC[C@H](CCCCCCCCCC)C)C,CCCCCCCCCC[C@H](C)CCCCCCCCCCC[C@@H](C)CCCC
5114,88980-44-3,OCC1=CCN(C)CC[C@@H](C1=O)O,CN1CC=C(CO)C(=O)[C@@H](O)CC1
5115,89-48-5,O=C(C)O[C@H]1[C@@H](C(C)C)CC[C@H](C1)C,CC(=O)O[C@@H]1C[C@H](C)CC[C@@H]1C(C)C
5116,89-78-1,O[C@H]1[C@H](C(C)C)CC[C@H](C1)C,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O
5117,89-79-2,O[C@@H]1C[C@H](C)CC[C@@H]1C(=C)C,C=C(C)[C@H]1CC[C@@H](C)C[C@H]1O
5118,89-80-5,O=C1[C@@H](C(C)C)CC[C@H](C1)C,CC(C)[C@H]1CC[C@@H](C)CC1=O
5119,89-81-6,C1=C(C)CC[C@@H](C1=O)C(C)C,CC1=CC(=O)[C@@H](C(C)C)CC1
5120,89-82-7,O=C1C(=C(C)C)CC[C@H](C1)C,CC(C)=C1CC[C@@H](C)CC1=O
5121,89088-38-0,C=C([C@@H]1/C=C(/C(C)C)\CC[C@]2(O[C@H]2CC[C@H](CC1=O)C)C)C,C=C(C)[C@@H]1/C=C(/C(C)C)CC[C@@]2(C)O[C@H]2CC[C@@H](C)CC1=O
5122,89299-64-9,O[C@@H]1CO[C@H]([C@@H]([C@H]1O)O)O,O[C@@H]1[C@@H](O)[C@H](O)OC[C@H]1O
5123,89355-71-5,O[C@@]12C[C@@](C=C)(C)CC[C@H]2[C@]2([C@H](CC1)C(C)(C)CCC2)C,C=C[C@]1(C)CC[C@@H]2[C@@](O)(CC[C@@H]3C(C)(C)CCC[C@]32C)C1
5124,894360-30-6,OC(=O)[C@@]1(C)CCC[C@]2([C@H]1C[C@H](O)[C@]13[C@@H]2C[C@H]2[C@@H](C1)[C@]2(C3)C)C,C[C@]12CCC[C@](C)(C(=O)O)[C@@H]1C[C@H](O)[C@@]13C[C@@H]4[C@H](C[C@H]21)[C@]4(C)C3
5125,89456-41-7,Oc1c2C(=O)C=C(Oc2c(c(c1)OC)O)c1ccc(cc1)OC,COc1ccc(-c2cc(=O)c3c(O)cc(OC)c(O)c3o2)cc1
5126,89701-85-9,Oc1cc2OC(=CC(=O)c2c(c1[C@H]1O[C@@H](CO)[C@H]([C@H]([C@@H]1O)O)O)O)C,Cc1cc(=O)c2c(O)c([C@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)c(O)cc2o1
5127,89837-72-9,O[C@]12OC(=O)C=C1C(C)(C)[C@@H]1[C@@H](C2)C=C(CC1)C,CC1=C[C@@H]2C[C@@]3(O)OC(=O)C=C3C(C)(C)[C@H]2CC1
5128,89886-28-2,Oc1cc(/C=C\C(=O)O[C@@H]2[C@@H](OC(=O)/C=C\c3ccc(c(c3)O)O)[C@@H](O)C[C@](C2)(O)C(=O)O)ccc1O,O=C(/C=C\c1ccc(O)c(O)c1)O[C@@H]1[C@@H](OC(=O)/C=C\c2ccc(O)c(O)c2)C[C@@](O)(C(=O)O)C[C@@H]1O
5129,89886-30-6,Oc1cc(/C=C/C(=O)O[C@@H]2[C@@H](OC(=O)/C=C/c3ccc(c(c3)O)O)[C@H](O)C[C@](C2)(O)C(=O)O)ccc1O,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H](O)C[C@](O)(C(=O)O)C[C@@H]1OC(=O)/C=C/c1ccc(O)c(O)c1
5130,89886-31-7,Oc1cc(/C=C/C(=O)O[C@@H]2[C@@H](OC(=O)/C=C/c3ccc(c(c3)O)O)[C@H](O)C[C@](C2)(O)C(=O)O)ccc1O,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H](O)C[C@](O)(C(=O)O)C[C@@H]1OC(=O)/C=C/c1ccc(O)c(O)c1
5131,89913-62-2,c1occ(c1)[C@H]1OC(=O)C[C@H]2[C@]1(C)CC[C@H]1C2=C[C@H]2C(=O)[C@]1(C)[C@H](C([C@@H]2OC(=O)/C(=C/C)/C)(C)C)[C@@H](C(=O)OC)OC(=O)C,C/C=C(\C)C(=O)O[C@@H]1[C@H]2C=C3[C@H]4CC(=O)O[C@H](c5ccoc5)[C@@]4(C)CC[C@@H]3[C@](C)(C2=O)[C@@H]([C@H](OC(C)=O)C(=O)OC)C1(C)C
5132,89919-62-0,OC(=O)[C@@]1(O)C[C@H](OC(=O)/C=C/c2ccc(c(c2)O)O)[C@H]([C@@H](C1)OC(=O)/C=C/c1ccc(c(c1)O)O)O,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1C[C@](O)(C(=O)O)C[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H]1O
5133,89956-69-4,O=C1O[C@@]23[C@H]([C@@H]1C)CC[C@@H]([C@H]3CCC(=C2)C)C,CC1=C[C@@]23OC(=O)[C@@H](C)[C@@H]2CC[C@H](C)[C@H]3CC1
5134,90-00-6,Oc1ccccc1CC,CCc1ccccc1O
5135,90-01-7,Oc1ccccc1CO,OCc1ccccc1O
5136,90-05-1,Oc1c(OC)cccc1,COc1ccccc1O
5137,90-15-3,Oc1cccc2c1cccc2,Oc1cccc2ccccc12
5138,90-18-6,Oc1ccc(cc1O)C1=C(O)C(=O)c2c(O1)cc(O)c(c2O)O,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c(O)c(O)c12
5139,90-19-7,OC1=C(Oc2c(C1=O)c(O)cc(c2)OC)c1ccc(c(c1)O)O,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1
5140,90-33-5,Oc1cc2OC(=O)C=C(c2cc1)C,Cc1cc(=O)oc2cc(O)ccc12
5141,90-44-8,c1ccc2c(c1)C(=O)c1c(C2)cccc1,O=C1c2ccccc2Cc2ccccc21
5142,90-47-1,c1ccc2c(c1)Oc1c(C2=O)cccc1,O=c1c2ccccc2oc2ccccc12
5143,90-64-2,O[C@H](c1ccccc1)C(=O)O,O=C(O)[C@H](O)c1ccccc1
5144,90-65-3,OC(=O)/C=C(/C(=O)C(=C)C)\OC,C=C(C)C(=O)/C(=C/C(=O)O)OC
5145,900249-66-3,Oc1ccc(cc1)/C=C/C(=O)O[C@@H]1[C@@H](OC(=O)/C=C/c2ccc(cc2)O)C[C@@](C[C@@H]1O)(O)C(=O)O,O=C(/C=C/c1ccc(O)cc1)O[C@@H]1[C@@H](OC(=O)/C=C/c2ccc(O)cc2)C[C@@](O)(C(=O)O)C[C@@H]1O
5146,900249-68-5,O[C@H]1[C@@H](OC(=O)/C=C/c2ccc(cc2)O)C[C@@](C[C@@H]1OC(=O)/C=C/c1ccc(cc1)O)(O)C(=O)O,O=C(/C=C/c1ccc(O)cc1)O[C@H]1C[C@](O)(C(=O)O)C[C@H](OC(=O)/C=C/c2ccc(O)cc2)[C@@H]1O
5147,900249-71-0,Oc1ccc(cc1)/C=C/C(=O)O[C@@H]1[C@@H](OC(=O)/C=C/c2ccc(cc2)O)C[C@@](C[C@@H]1O)(O)C(=O)O,O=C(/C=C/c1ccc(O)cc1)O[C@@H]1[C@@H](OC(=O)/C=C/c2ccc(O)cc2)C[C@@](O)(C(=O)O)C[C@@H]1O
5148,900249-77-6,Oc1ccc(cc1OC)/C=C/C(=O)O[C@H]1[C@H](OC(=O)/C=C/c2ccc(c(c2)OC)O)C[C@@](C[C@@H]1O)(O)C(=O)O,COc1cc(/C=C/C(=O)O[C@@H]2[C@@H](O)C[C@](O)(C(=O)O)C[C@H]2OC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O
5149,900249-96-9,Oc1cc(/C=C/C(=O)O[C@H]2[C@H](O)[C@@H](OC(=O)/C=C/c3ccc(cc3)O)C[C@](C2)(O)C(=O)O)ccc1O,O=C(/C=C/c1ccc(O)cc1)O[C@H]1C[C@](O)(C(=O)O)C[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H]1O
5150,900249-98-1,Oc1cc(/C=C/C(=O)O[C@H]2[C@H](O)[C@@H](OC(=O)/C=C/c3ccc(cc3)O)C[C@](C2)(O)C(=O)O)ccc1O,O=C(/C=C/c1ccc(O)cc1)O[C@H]1C[C@](O)(C(=O)O)C[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@@H]1O
5151,90131-02-5,C(=C(C)C)CC[C@]1(O[C@@]2(C)CC[C@@H]1CC2)C,CC(C)=CCC[C@@]1(C)O[C@]2(C)CC[C@H]1CC2
5152,90327-16-5,Oc1cc(C2=C(O[C@H]3O[C@H](CO)[C@H]([C@H]([C@@H]3O)O)O)C(=O)c3c(O2)cc(O)cc3O)ccc1O,O=c1c(O[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
5153,905-99-7,OC(=O)[C@]1(O)C[C@@H](O)[C@H]([C@H](C1)O)OC(=O)/C=C/c1ccc(c(c1)O)O,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1[C@H](O)C[C@@](O)(C(=O)O)C[C@@H]1O
5154,906-33-2,OC(=O)[C@@]1(O)C[C@@H](OC(=O)/C=C/c2ccc(c(c2)O)O)[C@@H]([C@H](C1)O)O,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@H](O)[C@H]1O
5155,90689-60-4,OC(=O)c1c(O)c(c2c(c1C)Oc1c(C=O)c(O)cc(c1C(=O)O2)C)COC(=O)C,CC(=O)OCc1c(O)c(C(=O)O)c(C)c2c1OC(=O)c1c(C)cc(O)c(C=O)c1O2
5156,90820-79-4,C\1=C(/C)\CC[C@H]2O[C@@]2(C/C=C/C(C1)(C)C)C,C/C1=C/CC(C)(C)/C=C/C[C@@]2(C)O[C@@H]2CC1
5157,908329-06-6,O[C@H](CCCCCCCCCCCCCCCCCCC)C(=O)OC,CCCCCCCCCCCCCCCCCCC[C@@H](O)C(=O)OC
5158,909116-94-5,Oc1cccc2c1C(=O)C1=C(C2=O)C[C@@H](O1)C(C)(C)O,CC(C)(O)[C@H]1CC2=C(O1)C(=O)c1c(O)cccc1C2=O
5159,909798-83-0,OC(=O)CC[C@H](NC(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](C(C)C)NC(=O)[C@@H](CC(=O)N)NC(=O)[C@@H](CCCCN)NC(=O)[C@H]([C@@H](CC)C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c2ccccc2[nH]c1)NC(=O)[C@H](NC(=O)CN)CC(C)C)C(=O)N[C@H](C)C(=O)N[C@H](C(=O)N[C@H]([C@H](CC)C)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@H](CCCCN)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)O)C,CC[C@@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(C)C)NC(=O)CN)[C@@H](C)O)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@H](CCCCN)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)O)[C@@H](C)CC)C(C)C
5160,90996-26-2,CCCCCCCCCCCCCCCC/C=C\CCCCCCCC,CCCCCCCC/C=C\CCCCCCCCCCCCCCCC
5161,91-10-1,Oc1c(OC)cccc1OC,COc1cccc(OC)c1O
5162,91-17-8,C1CCC[C@H]2[C@@H]1CCCC2,C1CC[C@H]2CCCC[C@H]2C1
5163,91-20-3,c1cccc2c1cccc2,c1ccc2ccccc2c1
5164,91050-14-5,C=C[C@@](CC/C=C(\CCC=C(C)C)/C)(C)OC(=O)C,C=C[C@](C)(CC/C=C(/C)CCC=C(C)C)OC(C)=O
5165,911237-39-3,OC[C@@H]1O[C@@H](O[C@H](C)/C=C/[C@H]2C(=CC(=O)CC2(C)C)CO)[C@@H]([C@@H]([C@@H]1O)O)O,C[C@H](/C=C/[C@H]1C(CO)=CC(=O)CC1(C)C)O[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]1O
5166,911407-53-9,O[C@H]1[C@@H](O)C[C@]2([C@H](C1(C)C)[C@H](O)C[C@@]1([C@@H]2CC=C2[C@@]1(C)CC[C@@]1([C@H]2CC(CC1)(C)C)C(=O)O[C@@H]1O[C@H](CO)[C@H]([C@H]([C@@H]1O)O)O)C)C,CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@H](O)C(C)(C)[C@@H]5[C@H](O)C[C@]43C)[C@@H]2C1
5167,91177-79-6,OC(=O)[C@@H]([C@@H]1O[C@@H](CC1)C[C@@H](C)OC(=O)[C@H]([C@@H]1O[C@H](CC1)C[C@H](C)O)C)C,C[C@H](O)C[C@H]1CC[C@H]([C@H](C)C(=O)O[C@H](C)C[C@@H]2CC[C@H]([C@@H](C)C(=O)O)O2)O1
5168,91223-12-0,C(=C\CCCCCCCCCCCCCCCCCCC)/CCCCCC,CCCCCC/C=C/CCCCCCCCCCCCCCCCCCC
5169,91223-13-1,C(=C\CCCCCCCCCCCCCCCCCCCCC)/CCCCCC,CCCCCC/C=C/CCCCCCCCCCCCCCCCCCCCC
5170,91223-18-6,C(CCC)CC/C=C/CCCCCCCCCCCCCCCCCCCCCCC,CCCCCC/C=C/CCCCCCCCCCCCCCCCCCCCCCC
5171,91223-27-7,C(=C\CCCCCCCCCCCCCCCCCCCCCCC)/CCCCCCCC,CCCCCCCC/C=C/CCCCCCCCCCCCCCCCCCCCCCC
5172,912545-53-0,O[C@@H]1[C@H]2O[C@H]3C(=C([C@H](C3)c3cocc3)C)[C@]2(C)[C@@H]([C@]2([C@@H]1C(=CCC2=O)C)C)CC(=O)OC,COC(=O)C[C@@H]1[C@]2(C)C(=O)CC=C(C)[C@@H]2[C@H](O)[C@H]2O[C@@H]3C[C@H](c4ccoc4)C(C)=C3[C@]12C
5173,912850-90-9,Oc1ccc(cc1)C1=C(O[C@@H]2O[C@H](C)[C@@H]([C@H]([C@H]2O[C@H]2OC[C@H]([C@@H]([C@H]2O)O)O)O)O)C(=O)c2c(O1)cc(cc2O)O,C[C@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O[C@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O
5174,913176-41-7,O[C@H]1/C(=C\C[C@H]2[C@H]([C@H](CC1)C)CC2(C)C)/C,C/C1=C/C[C@H]2[C@@H](CC2(C)C)[C@@H](C)CC[C@H]1O
5175,91327-34-3,O[C@H](C[C@@H]1OC(=O)C=CC1)/C=C/c1ccccc1,O=C1C=CC[C@H](C[C@@H](O)/C=C/c2ccccc2)O1
5176,91367-59-8,O=C(C)OCCC[C@@H](CC)C,CC[C@@H](C)CCCOC(C)=O
5177,91422-61-6,O[C@@H]1[C@@H](C)C[C@@H]2[C@H](C1)C2(C)C,C[C@H]1C[C@@H]2[C@H](C[C@@H]1O)C2(C)C
5178,914796-97-7,O[C@H]1CC(C2=C[C@@H](O[C@]2(C1)C)/C(=C\C=C\C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)C[C@H](CC1(C)C)O)\C)/C)(C)C,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(/C)[C@H]2C=C3C(C)(C)C[C@H](O)C[C@]3(C)O2)C(C)(C)C[C@H](O)C1
5179,915403-84-8,O=C1O[C@H]2C(=C1C)C[C@]1([C@]3(C2)O[C@@H]3CC[C@@H]1C)C,CC1=C2C[C@]3(C)[C@@H](C)CC[C@H]4O[C@]43C[C@H]2OC1=O
5180,915726-57-7,Oc1c2C=CC(Oc2c(c(c1)C)C/C=C(/CCC=C(C)C)\C)(C)C,CC(C)=CCC/C(C)=C/Cc1c(C)cc(O)c2c1OC(C)(C)C=C2
5181,916917-28-7,Oc1ccc(cc1)[C@@H]1Oc2c(C(=O)C1)c(O)cc(c2C)O,Cc1c(O)cc(O)c2c1O[C@@H](c1ccc(O)cc1)CC2=O
5182,918-85-4,O[C@@](CC)(C)C=C,C=C[C@](C)(O)CC
5183,918106-99-7,Oc1cc(OC)cc2c1C(=O)C(=CO2)c1cc(OC)c(c(c1)OC)O,COc1cc(O)c2c(=O)c(-c3cc(OC)c(O)c(OC)c3)coc2c1
5184,918438-45-6,c1cccc(c1)C[C@H]1NC(=O)[C@@H]2N(C(=O)[C@@H](OC(=O)CCNC(=O)[C@@H](N(C(=O)[C@@H](N(C1=O)C)C(C)C)C)C(C)C)CC(C)C)CC[C@H]2C,CC(C)C[C@@H]1OC(=O)CCNC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H]2[C@H](C)CCN2C1=O
5185,91999-06-3,OC(=O)CCCCCC/C=C/[C@@H](CCCCCCCC)O,CCCCCCCC[C@@H](O)/C=C/CCCCCCC(=O)O
5186,92-13-7,c1ncc(n1C)C[C@H]1COC(=O)[C@H]1CC,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C
5187,92-52-4,c1ccccc1c1ccccc1,c1ccc(-c2ccccc2)cc1
5188,920283-29-0,OC[C@@H](NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H]([C@@H](CC)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](Cc1cnc[nH]1)C(=O)N[C@@H](C)C(=O)N[C@H]([C@H](CC)C)C(=O)N[C@H](CC(=O)N)C(=O)N[C@@H](C)C(=O)N[C@H](C(C)C)C(=O)N[C@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](CC)C)C(=O)N[C@H](C)C(=O)N[C@H](CCCCN)C(=O)N[C@H](Cc1cnc[nH]1)C(=O)N[C@H](Cc1ccccc1)C(=O)N,CC[C@@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](CO)NC(=O)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CO)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](N)Cc1ccccc1)[C@H](C)CC)[C@@H](C)CC)C(C)C)C(=O)N[C@H](C)C(=O)N[C@H](CCCCN)C(=O)N[C@H](Cc1cnc[nH]1)C(=O)N[C@H](Cc1ccccc1)C(N)=O
5189,920283-30-3,OC(=O)CC[C@H](NC(=O)[C@@H](CCCCN)NC(=O)CNC(=O)[C@H](C(C)C)NC(=O)[C@@H](CC(=O)N)NC(=O)[C@@H](CCCCN)NC(=O)[C@H]([C@@H](CC)C)NC(=O)[C@@H]([C@@H](C)O)NC(=O)[C@@H](CO)NC(=O)[C@@H](Cc1c2ccccc2[nH]c1)NC(=O)[C@@H](CC(C)C)NC(=O)CN)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H]([C@H](CC)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)NCC(=O)N[C@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(=O)N,CC[C@@H](C)[C@H](NC(=O)[C@H](NC(=O)[C@@H](CO)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(C)C)NC(=O)CN)[C@@H](C)O)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](C(=O)NCC(=O)N[C@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)NCC(=O)N[C@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@H](CC(C)C)C(N)=O)[C@@H](C)CC)C(C)C
5190,921600-09-1,OC[C@](CC)(CCCCCCCCCCC)C,CCCCCCCCCCC[C@@](C)(CC)CO
5191,92177-52-1,C(=C\CCCCCCCC(=O)OCC)/C/C=C/C/C=C/CC,CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)OCC
5192,922190-41-8,OC[C@H]1O[C@@H](Oc2cccc3c2cc2c4c3c3OCOc3cc4C(=O)N2)[C@H]([C@H]([C@@H]1O)O)O,O=C1Nc2cc3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cccc3c3c4c(cc1c23)OCO4
5193,92280-07-4,OCC(=C)C(=O)O[C@H]1[C@H]2C(=C)C(=O)O[C@H]2[C@@H]([C@@](C1)(C=C)C)C(=C)CO,C=C[C@]1(C)C[C@@H](OC(=O)C(=C)CO)[C@H]2C(=C)C(=O)O[C@H]2[C@@H]1C(=C)CO
5194,92356-06-4,c1coc(c1C)C[C@H]1OC1(C)C,Cc1ccoc1C[C@H]1OC1(C)C
5195,924-50-5,C(=C(C)C)C(=O)OC,COC(=O)C=C(C)C
5196,92464-81-8,O=C(CCCCCC)/C=C/C=O,CCCCCCC(=O)/C=C/C=O
5197,925-78-0,O=C(CCCCCC)CC,CCCCCCC(=O)CC
5198,926-56-7,C(=C)C=C(C)C,C=CC=C(C)C
5199,92618-89-8,O=C(C)O[C@@H]1C[C@H]2C([C@]1(C)CC2)(C)C,CC(=O)O[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C
5200,92631-96-4,Oc1ccc(cc1CC=C(C)C)/C=C/C(=O)OC,COC(=O)/C=C/c1ccc(O)c(CC=C(C)C)c1
5201,92632-02-5,O=C(/C=C/c1cc2C=CC(Oc2c(c1)CC=C(C)C)(C)C)OC,COC(=O)/C=C/c1cc2c(c(CC=C(C)C)c1)OC(C)(C)C=C2
5202,92661-07-9,OC(=O)CC/C=C\C/C=C\C/C=C\CCCCC,CCCCC/C=C\C/C=C\C/C=C\CCC(=O)O
5203,92691-77-5,O[C@@](CCC=C(C)C)(C)c1ccc(cc1)C,CC(C)=CCC[C@@](C)(O)c1ccc(C)cc1
5204,92692-46-1,OC(=O)/C=C(/CC[C@H]1C(=C)CC[C@H]2[C@@]1(C)CC[C@@H](C2(C)C)OC(=O)C)\C,C=C1CC[C@@H]2C(C)(C)[C@@H](OC(C)=O)CC[C@@]2(C)[C@H]1CC/C(C)=C/C(=O)O
5205,927-49-1,CCCCCC(=O)CCCCC,CCCCCC(=O)CCCCC
5206,928-68-7,O=C(CCCC(C)C)C,CC(=O)CCCC(C)C
5207,928-92-7,OCCC/C=C/C,C/C=C/CCCO
5208,928-94-9,OC/C=C\CCC,CCC/C=C\CO
5209,928-95-0,OC/C=C/CCC,CCC/C=C/CO
5210,928-96-1,OCC/C=C\CC,CC/C=C\CCO
5211,928-97-2,OCC/C=C/CC,CC/C=C/CCO
5212,929-77-1,O=C(CCCCCCCCCCCCCCCCCCCCC)OC,CCCCCCCCCCCCCCCCCCCCCC(=O)OC
5213,93-28-7,c1c(OC(=O)C)c(OC)cc(c1)CC=C,C=CCc1ccc(OC(C)=O)c(OC)c1
5214,93-51-6,Oc1c(OC)cc(cc1)C,COc1cc(C)ccc1O
5215,93-55-0,c1ccc(cc1)C(=O)CC,CCC(=O)c1ccccc1
5216,93-56-1,OC[C@@H](c1ccccc1)O,OC[C@H](O)c1ccccc1
5217,93-58-3,c1ccc(cc1)C(=O)OC,COC(=O)c1ccccc1
5218,93-89-0,c1ccc(cc1)C(=O)OCC,CCOC(=O)c1ccccc1
5219,930-30-3,C1=CC(=O)CC1,O=C1C=CCC1
5220,930-60-9,C1C(=O)C=CC1=O,O=C1C=CC(=O)C1
5221,930-68-7,C1=CCCCC1=O,O=C1C=CCCC1
5222,931410-54-7,C1=C(C)CCC2=C1[C@@H](C(C)C)CC[C@H]2C,CC1=CC2=C(CC1)[C@H](C)CC[C@@H]2C(C)C
5223,933-98-2,c1ccc(c(c1CC)C)C,CCc1cccc(C)c1C
5224,93359-32-1,c1c(O[Si](C)(C)C)cc(cc1O[Si](C)(C)C)CCC(=O)O[Si](C)(C)C,C[Si](C)(C)OC(=O)CCc1cc(O[Si](C)(C)C)cc(O[Si](C)(C)C)c1
5225,934-34-9,N1C(=O)Sc2c1cccc2,O=c1[nH]c2ccccc2s1
5226,934-80-5,c1cc(cc(c1C)C)CC,CCc1ccc(C)c(C)c1
5227,934170-66-8,c1c(OC)c(OC)cc2c1C(=O)[C@H]([C@@H]([C@H]2c1ccc2c(c1)OCO2)C)C,COc1cc2c(cc1OC)[C@H](c1ccc3c(c1)OCO3)[C@@H](C)[C@H](C)C2=O
5228,934423-32-2,OC(=O)[C@@]12CC[C@@]3([C@@H]([C@H]2[C@H](CC1)C(=C)C)CC[C@H]1[C@@]3([C@@H](O)C[C@@H]2[C@@]1(C)CCC(=O)C2(C)C)C)C,C=C(C)[C@H]1CC[C@@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@]5(C)CCC(=O)C(C)(C)[C@@H]5C[C@H](O)[C@@]43C)[C@@H]12
