,Index,Nome,SMILES
2592,10310,CAS_NuBBE_jxqbs,O=CC1=CC[C@H]2C([C@@H]1C2)(C)C
2593,7180,CAS_NuBBE_jxqbs,O=CC1=CC[C@H]2C([C@@H]1C2)(C)C
2594,10558,CAS_NuBBE_jxqbs,O=CC1=CC[C@H]2C([C@@H]1C2)(C)C
2595,9441,CAS_NuBBE_jxqbs,O=CC1=CC[C@H]2C([C@@H]1C2)(C)C
2596,14265,CAS_NuBBE_jxqbs,O=CC1=CC[C@H]2C([C@@H]1C2)(C)C
2597,14529,CAS_NuBBE_jxqbs,O=CC1=CC[C@H]2C([C@@H]1C2)(C)C
2598,8452,CAS_NuBBE_jxqbs,O=CC1=CC[C@H]2C([C@@H]1C2)(C)C
2599,15044,CAS_NuBBE_jxqbs,O=CC1=CC[C@H]2C([C@@H]1C2)(C)C
2606,11662,CAS_NuBBE_jxqdu,O[C@]1([C@@H]2[C@@H]([C@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C)C
2607,10990,CAS_NuBBE_jxqdu,O[C@]1([C@@H]2[C@@H]([C@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C)C
2608,12421,CAS_NuBBE_jxqdu,O[C@]1([C@@H]2[C@@H]([C@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C)C
2609,12375,CAS_NuBBE_jxqdu,O[C@]1([C@@H]2[C@@H]([C@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C)C
2600,10861,CAS_NuBBE_jxqdu,O[C@]1([C@@H]2[C@@H]([C@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C)C
2620,9233,CAS_NuBBE_jxqdu,O[C@]1([C@@H]2[C@@H]([C@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C)C
2619,8990,CAS_NuBBE_jxqdu,O[C@]1([C@@H]2[C@@H]([C@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C)C
2618,15000,CAS_NuBBE_jxqdu,O[C@]1([C@@H]2[C@@H]([C@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C)C
2611,10100,CAS_NuBBE_jxqdu,O[C@]1([C@@H]2[C@@H]([C@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C)C
2605,10041,CAS_NuBBE_jxqdu,O[C@]1([C@@H]2[C@@H]([C@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C)C
2610,11848,CAS_NuBBE_jxqdu,O[C@]1([C@@H]2[C@@H]([C@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C)C
2621,9585,CAS_NuBBE_jxqdu,O[C@]1([C@@H]2[C@@H]([C@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C)C
2612,14593,CAS_NuBBE_jxqdu,O[C@]1([C@@H]2[C@@H]([C@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C)C
2617,14038,CAS_NuBBE_jxqdu,O[C@]1([C@@H]2[C@@H]([C@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C)C
2622,13080,CAS_NuBBE_jxqdu,O[C@]1([C@@H]2[C@@H]([C@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C)C
2604,15296,CAS_NuBBE_jxqdu,O[C@]1([C@@H]2[C@@H]([C@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C)C
2603,13846,CAS_NuBBE_jxqdu,O[C@]1([C@@H]2[C@@H]([C@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C)C
2602,9404,CAS_NuBBE_jxqdu,O[C@]1([C@@H]2[C@@H]([C@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C)C
2613,12569,CAS_NuBBE_jxqdu,O[C@]1([C@@H]2[C@@H]([C@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C)C
2614,11694,CAS_NuBBE_jxqdu,O[C@]1([C@@H]2[C@@H]([C@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C)C
2615,9859,CAS_NuBBE_jxqdu,O[C@]1([C@@H]2[C@@H]([C@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C)C
2616,11072,CAS_NuBBE_jxqdu,O[C@]1([C@@H]2[C@@H]([C@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C)C
2601,12792,CAS_NuBBE_jxqdu,O[C@]1([C@@H]2[C@@H]([C@H](CC2)C)[C@@H]2[C@H](CC1)C2(C)C)C
2623,13052,CAS_NuBBE_jxqen,O=C(c1ccccc1)CO
2624,11000,CAS_NuBBE_jxqen,O=C(c1ccccc1)CO
2630,7884,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2629,8500,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2635,10702,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2643,12339,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2639,11012,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2627,12536,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2632,11308,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2638,9307,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2633,9877,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2634,14434,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2628,10815,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2625,15491,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2637,10888,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2640,7196,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2631,9985,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2626,7984,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2641,15150,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2642,7488,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2636,13014,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2644,9178,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2650,8799,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2649,10069,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2661,8744,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2653,10619,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2657,10101,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2647,12065,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2652,14961,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2662,11879,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2660,14539,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2654,12756,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2655,13577,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2646,11426,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2651,12157,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2658,9926,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2659,10013,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2645,9468,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2648,15273,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2656,11494,CAS_NuBBE_jxqfo,C1(=C(C)C)CC=C(CC1)C
2663,10102,CAS_NuBBE_jxqfp,C1(=C(C)C)C=C[C@H](CC1)C
2664,8389,CAS_NuBBE_jxqfp,C1(=C(C)C)C=C[C@H](CC1)C
2665,14877,CAS_NuBBE_jxqfp,C1(=C(C)C)C=C[C@H](CC1)C
2666,9274,CAS_NuBBE_jxqfp,C1(=C(C)C)C=C[C@H](CC1)C
2667,10036,CAS_NuBBE_jxqfp,C1(=C(C)C)C=C[C@H](CC1)C
2668,10200,CAS_NuBBE_jxqfp,C1(=C(C)C)C=C[C@H](CC1)C
2669,10629,CAS_NuBBE_jxqhb,O[C@H](CCCCC)CC
2670,14450,CAS_NuBBE_jxqhb,O[C@H](CCCCC)CC
2671,14983,CAS_NuBBE_jxqhb,O[C@H](CCCCC)CC
2672,14251,CAS_NuBBE_jxqhb,O[C@H](CCCCC)CC
2673,11512,CAS_NuBBE_jxqik,O=C(CCCCCCCCCCC)C
2674,8239,CAS_NuBBE_jxqik,O=C(CCCCCCCCCCC)C
2675,9713,CAS_NuBBE_jxqik,O=C(CCCCCCCCCCC)C
2676,10301,CAS_NuBBE_jxqik,O=C(CCCCCCCCCCC)C
2677,11829,CAS_NuBBE_jxqim,C(CCCCCCCCC)CCCCCCCC
2678,14352,CAS_NuBBE_jxqim,C(CCCCCCCCC)CCCCCCCC
2679,10411,CAS_NuBBE_jxqim,C(CCCCCCCCC)CCCCCCCC
2680,11604,CAS_NuBBE_jxqim,C(CCCCCCCCC)CCCCCCCC
2681,9092,CAS_NuBBE_jxqim,C(CCCCCCCCC)CCCCCCCC
2682,9538,CAS_NuBBE_jxqim,C(CCCCCCCCC)CCCCCCCC
2683,11826,CAS_NuBBE_jxqio,C(CCCCCCCCCCCCC)CCCCCCCCCCCCC
2684,14371,CAS_NuBBE_jxqio,C(CCCCCCCCCCCCC)CCCCCCCCCCCCC
2685,7572,CAS_NuBBE_jxqip,OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
2686,9041,CAS_NuBBE_jxqip,OCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC
2687,14988,CAS_NuBBE_jxqji,O1[C@@](C=C)(CC[C@H]2[C@@]1(CC[C@@H]1[C@@]2(CCCC1(C)C)C)C)C
2688,8375,CAS_NuBBE_jxqji,O1[C@@](C=C)(CC[C@H]2[C@@]1(CC[C@@H]1[C@@]2(CCCC1(C)C)C)C)C
2689,8103,CAS_NuBBE_jxqli,O=C(OC)c1c(OC)cccc1
2690,9581,CAS_NuBBE_jxqli,O=C(OC)c1c(OC)cccc1
2691,8675,CAS_NuBBE_jxqlo,O1c2c(OC1)ccc(c2)[C@H]1OC[C@@H]2[C@@H]1CO[C@H]2c1cc2OCOc2cc1
2692,11715,CAS_NuBBE_jxqlo,O1c2c(OC1)ccc(c2)[C@H]1OC[C@@H]2[C@@H]1CO[C@H]2c1cc2OCOc2cc1
2693,8045,CAS_NuBBE_jxqlq,O1c2c(OC)cc(cc2OC1)CC=C
2694,8636,CAS_NuBBE_jxqlq,O1c2c(OC)cc(cc2OC1)CC=C
2695,11841,CAS_NuBBE_jxqlq,O1c2c(OC)cc(cc2OC1)CC=C
2696,8954,CAS_NuBBE_jxqlq,O1c2c(OC)cc(cc2OC1)CC=C
2697,15312,CAS_NuBBE_jxqlq,O1c2c(OC)cc(cc2OC1)CC=C
2698,7967,CAS_NuBBE_jxqlq,O1c2c(OC)cc(cc2OC1)CC=C
2699,8722,CAS_NuBBE_jxqlq,O1c2c(OC)cc(cc2OC1)CC=C
2700,15108,CAS_NuBBE_jxqot,O[C@@H](C=C)CC
2701,9348,CAS_NuBBE_jxqot,O[C@@H](C=C)CC
2702,11405,CAS_NuBBE_jxqqi,O[C@]1(C=C[C@@H](CC1)C(C)C)C
2703,13274,CAS_NuBBE_jxqqi,O[C@]1(C=C[C@@H](CC1)C(C)C)C
2704,12180,CAS_NuBBE_jxqqi,O[C@]1(C=C[C@@H](CC1)C(C)C)C
2705,12118,CAS_NuBBE_jxqqi,O[C@]1(C=C[C@@H](CC1)C(C)C)C
2706,8551,CAS_NuBBE_jxqqn,O=Cc1oc(cc1)C
2707,15100,CAS_NuBBE_jxqqn,O=Cc1oc(cc1)C
2708,9596,CAS_NuBBE_jxqqy,O(c1cc(OC)cc(c1)OC)C
2709,10726,CAS_NuBBE_jxqqy,O(c1cc(OC)cc(c1)OC)C
2712,9058,CAS_NuBBE_jxqrd,O=C(O)/C=C/c1ccccc1
2711,14173,CAS_NuBBE_jxqrd,O=C(O)/C=C/c1ccccc1
2714,15055,CAS_NuBBE_jxqrd,O=C(O)/C=C/c1ccccc1
2713,9128,CAS_NuBBE_jxqrd,O=C(O)/C=C/c1ccccc1
2710,12093,CAS_NuBBE_jxqrd,O=C(O)/C=C/c1ccccc1
2715,9318,CAS_NuBBE_jxqsh,O=C(OC)CCC
2716,15562,CAS_NuBBE_jxqsh,O=C(OC)CCC
2717,10634,CAS_NuBBE_jxquh,O=C(OCCCC)CCCCC
2718,8507,CAS_NuBBE_jxquh,O=C(OCCCC)CCCCC
2719,7940,CAS_NuBBE_jxquh,O=C(OCCCC)CCCCC
2720,9361,CAS_NuBBE_jxquj,O[C@H](CCCC)C
2721,15571,CAS_NuBBE_jxquj,O[C@H](CCCC)C
2722,8299,CAS_NuBBE_jxquj,O[C@H](CCCC)C
2727,11582,CAS_NuBBE_jxqvd,O=C(OCC)CCCCCCCCCCCCCCC
2724,13567,CAS_NuBBE_jxqvd,O=C(OCC)CCCCCCCCCCCCCCC
2725,7907,CAS_NuBBE_jxqvd,O=C(OCC)CCCCCCCCCCCCCCC
2726,9097,CAS_NuBBE_jxqvd,O=C(OCC)CCCCCCCCCCCCCCC
2731,10763,CAS_NuBBE_jxqvd,O=C(OCC)CCCCCCCCCCCCCCC
2728,9331,CAS_NuBBE_jxqvd,O=C(OCC)CCCCCCCCCCCCCCC
2729,8548,CAS_NuBBE_jxqvd,O=C(OCC)CCCCCCCCCCCCCCC
2730,14924,CAS_NuBBE_jxqvd,O=C(OCC)CCCCCCCCCCCCCCC
2723,10415,CAS_NuBBE_jxqvd,O=C(OCC)CCCCCCCCCCCCCCC
2732,9519,CAS_NuBBE_jxqvn,C(CCCCCC)CCCCCC
2733,12672,CAS_NuBBE_jxqvn,C(CCCCCC)CCCCCC
2734,11635,CAS_NuBBE_jxqvn,C(CCCCCC)CCCCCC
2735,9083,CAS_NuBBE_jxqvn,C(CCCCCC)CCCCCC
2736,9575,CAS_NuBBE_jxqvp,C(CCCCCCC)CCCCCC
2737,8469,CAS_NuBBE_jxqvp,C(CCCCCCC)CCCCCC
2738,11846,CAS_NuBBE_jxqvp,C(CCCCCCC)CCCCCC
2739,15122,CAS_NuBBE_jxqvp,C(CCCCCCC)CCCCCC
2740,12673,CAS_NuBBE_jxqvp,C(CCCCCCC)CCCCCC
2741,9107,CAS_NuBBE_jxqvp,C(CCCCCCC)CCCCCC
2742,12270,CAS_NuBBE_jxqvp,C(CCCCCCC)CCCCCC
2743,9096,CAS_NuBBE_jxqvr,C(CCCCCCC)CCCCCCC
2744,15123,CAS_NuBBE_jxqvr,C(CCCCCCC)CCCCCCC
2745,12271,CAS_NuBBE_jxqvr,C(CCCCCCC)CCCCCCC
2746,7959,CAS_NuBBE_jxqvr,C(CCCCCCC)CCCCCCC
2747,14346,CAS_NuBBE_jxqvr,C(CCCCCCC)CCCCCCC
2748,11833,CAS_NuBBE_jxqvr,C(CCCCCCC)CCCCCCC
2749,9550,CAS_NuBBE_jxqvr,C(CCCCCCC)CCCCCCC
2750,11637,CAS_NuBBE_jxqvr,C(CCCCCCC)CCCCCCC
2753,9594,CAS_NuBBE_jxqvw,C(CCCCCCCC)CCCCCCCC
2751,11613,CAS_NuBBE_jxqvw,C(CCCCCCCC)CCCCCCCC
2752,10439,CAS_NuBBE_jxqvw,C(CCCCCCCC)CCCCCCCC
2755,11852,CAS_NuBBE_jxqvw,C(CCCCCCCC)CCCCCCCC
2756,9114,CAS_NuBBE_jxqvw,C(CCCCCCCC)CCCCCCCC
2754,14351,CAS_NuBBE_jxqvw,C(CCCCCCCC)CCCCCCCC
2757,14354,CAS_NuBBE_jxqvz,C(CCCCCCCCC)CCCCCCCCC
2758,9592,CAS_NuBBE_jxqvz,C(CCCCCCCCC)CCCCCCCCC
2759,9113,CAS_NuBBE_jxqvz,C(CCCCCCCCC)CCCCCCCCC
2760,11612,CAS_NuBBE_jxqvz,C(CCCCCCCCC)CCCCCCCCC
2761,12851,CAS_NuBBE_jxqvz,C(CCCCCCCCC)CCCCCCCCC
2762,8430,CAS_NuBBE_jxqwa,C(CCCCCCCCCC)CCCCCCCCCC
2763,12360,CAS_NuBBE_jxqwa,C(CCCCCCCCCC)CCCCCCCCCC
2764,12856,CAS_NuBBE_jxqwa,C(CCCCCCCCCC)CCCCCCCCCC
2765,10969,CAS_NuBBE_jxqwa,C(CCCCCCCCCC)CCCCCCCCCC
2766,11054,CAS_NuBBE_jxqwa,C(CCCCCCCCCC)CCCCCCCCCC
2767,14816,CAS_NuBBE_jxqwa,C(CCCCCCCCCC)CCCCCCCCCC
2768,13800,CAS_NuBBE_jxqwa,C(CCCCCCCCCC)CCCCCCCCCC
2769,9508,CAS_NuBBE_jxqwa,C(CCCCCCCCCC)CCCCCCCCCC
2770,10305,CAS_NuBBE_jxqwa,C(CCCCCCCCCC)CCCCCCCCCC
2771,8091,CAS_NuBBE_jxqwa,C(CCCCCCCCCC)CCCCCCCCCC
2772,11597,CAS_NuBBE_jxqwa,C(CCCCCCCCCC)CCCCCCCCCC
2773,9532,CAS_NuBBE_jxqwb,OCCCCCCCCCCCCCCCCCCCC
2774,13235,CAS_NuBBE_jxqwb,OCCCCCCCCCCCCCCCCCCCC
2777,9549,CAS_NuBBE_jxqwc,C(CCCCCCCCCCC)CCCCCCCCCC
2775,8453,CAS_NuBBE_jxqwc,C(CCCCCCCCCCC)CCCCCCCCCC
2776,8095,CAS_NuBBE_jxqwc,C(CCCCCCCCCCC)CCCCCCCCCC
2780,14361,CAS_NuBBE_jxqwc,C(CCCCCCCCCCC)CCCCCCCCCC
2778,10313,CAS_NuBBE_jxqwc,C(CCCCCCCCCCC)CCCCCCCCCC
2779,11605,CAS_NuBBE_jxqwc,C(CCCCCCCCCCC)CCCCCCCCCC
2781,8933,CAS_NuBBE_jxqwd,C(CCCCCCCCCCCC)CCCCCCCCCCCC
2782,8468,CAS_NuBBE_jxqwd,C(CCCCCCCCCCCC)CCCCCCCCCCCC
2783,14818,CAS_NuBBE_jxqwd,C(CCCCCCCCCCCC)CCCCCCCCCCCC
2784,14369,CAS_NuBBE_jxqwd,C(CCCCCCCCCCCC)CCCCCCCCCCCC
2785,8930,CAS_NuBBE_jxqwe,C(CCCCCCCCCCCCC)CCCCCCCCCCCC
2786,14370,CAS_NuBBE_jxqwe,C(CCCCCCCCCCCCC)CCCCCCCCCCCC
2787,14377,CAS_NuBBE_jxqwg,C(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC
2788,11888,CAS_NuBBE_jxqwg,C(CCCCCCCCCCCCCC)CCCCCCCCCCCCCC
2789,14384,CAS_NuBBE_jxqwi,C(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC
2790,11827,CAS_NuBBE_jxqwi,C(CCCCCCCCCCCCCCCC)CCCCCCCCCCCCCCCC
2795,11611,CAS_NuBBE_jxqyb,C(CCCCCCCCCCC)CCCCCCCCCCC
2796,14362,CAS_NuBBE_jxqyb,C(CCCCCCCCCCC)CCCCCCCCCCC
2791,9579,CAS_NuBBE_jxqyb,C(CCCCCCCCCCC)CCCCCCCCCCC
2792,14817,CAS_NuBBE_jxqyb,C(CCCCCCCCCCC)CCCCCCCCCCC
2793,8102,CAS_NuBBE_jxqyb,C(CCCCCCCCCCC)CCCCCCCCCCC
2794,8470,CAS_NuBBE_jxqyb,C(CCCCCCCCCCC)CCCCCCCCCCC
2797,11838,CAS_NuBBE_jxqyc,C(CCCCCCCCCCCCCCC)CCCCCCCCCCCCCC
2798,14380,CAS_NuBBE_jxqyc,C(CCCCCCCCCCCCCCC)CCCCCCCCCCCCCC
2799,14418,CAS_NuBBE_jxqyd,O[C@H]1C([C@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@@H]1[C@](CC2)(CC[C@H]([C@@H]1C)C)C)C)C)C)(C)C
2800,14074,CAS_NuBBE_jxqyd,O[C@H]1C([C@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@@H]1[C@](CC2)(CC[C@H]([C@@H]1C)C)C)C)C)C)(C)C
2801,13160,CAS_NuBBE_jxqyd,O[C@H]1C([C@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@@H]1[C@](CC2)(CC[C@H]([C@@H]1C)C)C)C)C)C)(C)C
2802,15262,CAS_NuBBE_jxqyd,O[C@H]1C([C@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@@H]1[C@](CC2)(CC[C@H]([C@@H]1C)C)C)C)C)C)(C)C
2803,13526,CAS_NuBBE_jxqyd,O[C@H]1C([C@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@@H]1[C@](CC2)(CC[C@H]([C@@H]1C)C)C)C)C)C)(C)C
2804,13626,CAS_NuBBE_jxqyd,O[C@H]1C([C@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@@H]1[C@](CC2)(CC[C@H]([C@@H]1C)C)C)C)C)C)(C)C
2805,7341,CAS_NuBBE_jxqyd,O[C@H]1C([C@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@@H]1[C@](CC2)(CC[C@H]([C@@H]1C)C)C)C)C)C)(C)C
2806,15163,CAS_NuBBE_jxqyd,O[C@H]1C([C@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@@H]1[C@](CC2)(CC[C@H]([C@@H]1C)C)C)C)C)C)(C)C
2807,8819,CAS_NuBBE_jxqyd,O[C@H]1C([C@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@@H]1[C@](CC2)(CC[C@H]([C@@H]1C)C)C)C)C)C)(C)C
2808,11890,CAS_NuBBE_jxqyd,O[C@H]1C([C@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@@H]1[C@](CC2)(CC[C@H]([C@@H]1C)C)C)C)C)C)(C)C
2809,13137,CAS_NuBBE_jxqyd,O[C@H]1C([C@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@@H]1[C@](CC2)(CC[C@H]([C@@H]1C)C)C)C)C)C)(C)C
2810,13770,CAS_NuBBE_jxqyd,O[C@H]1C([C@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@@H]1[C@](CC2)(CC[C@H]([C@@H]1C)C)C)C)C)C)(C)C
2811,11167,CAS_NuBBE_jxqyd,O[C@H]1C([C@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@@H]1[C@](CC2)(CC[C@H]([C@@H]1C)C)C)C)C)C)(C)C
2812,11744,CAS_NuBBE_jxqyd,O[C@H]1C([C@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@@H]1[C@](CC2)(CC[C@H]([C@@H]1C)C)C)C)C)C)(C)C
2813,15245,CAS_NuBBE_jxqyd,O[C@H]1C([C@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@@H]1[C@](CC2)(CC[C@H]([C@@H]1C)C)C)C)C)C)(C)C
2814,14289,CAS_NuBBE_jxqyd,O[C@H]1C([C@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@@H]1[C@](CC2)(CC[C@H]([C@@H]1C)C)C)C)C)C)(C)C
2815,12295,CAS_NuBBE_jxqyd,O[C@H]1C([C@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@@H]1[C@](CC2)(CC[C@H]([C@@H]1C)C)C)C)C)C)(C)C
2816,7353,CAS_NuBBE_jxqyd,O[C@H]1C([C@H]2[C@](CC1)([C@@H]1[C@@](CC2)([C@]2(C(=CC1)[C@@H]1[C@](CC2)(CC[C@H]([C@@H]1C)C)C)C)C)C)(C)C
2817,9760,CAS_NuBBE_jxqyj,OC([C@H]1C[C@@H](C(=C)C)[C@@](CC1)(C=C)C)(C)C
2818,12752,CAS_NuBBE_jxqyj,OC([C@H]1C[C@@H](C(=C)C)[C@@](CC1)(C=C)C)(C)C
2819,11001,CAS_NuBBE_jxqyj,OC([C@H]1C[C@@H](C(=C)C)[C@@](CC1)(C=C)C)(C)C
2820,8111,CAS_NuBBE_jxqyj,OC([C@H]1C[C@@H](C(=C)C)[C@@](CC1)(C=C)C)(C)C
2821,10338,CAS_NuBBE_jxqyj,OC([C@H]1C[C@@H](C(=C)C)[C@@](CC1)(C=C)C)(C)C
2822,12946,CAS_NuBBE_jxqyj,OC([C@H]1C[C@@H](C(=C)C)[C@@](CC1)(C=C)C)(C)C
2828,12330,CAS_NuBBE_jxqyj,OC([C@H]1C[C@@H](C(=C)C)[C@@](CC1)(C=C)C)(C)C
2823,13267,CAS_NuBBE_jxqyj,OC([C@H]1C[C@@H](C(=C)C)[C@@](CC1)(C=C)C)(C)C
2825,11486,CAS_NuBBE_jxqyj,OC([C@H]1C[C@@H](C(=C)C)[C@@](CC1)(C=C)C)(C)C
2826,13008,CAS_NuBBE_jxqyj,OC([C@H]1C[C@@H](C(=C)C)[C@@](CC1)(C=C)C)(C)C
2827,9240,CAS_NuBBE_jxqyj,OC([C@H]1C[C@@H](C(=C)C)[C@@](CC1)(C=C)C)(C)C
2824,8489,CAS_NuBBE_jxqyj,OC([C@H]1C[C@@H](C(=C)C)[C@@](CC1)(C=C)C)(C)C
2829,9619,CAS_NuBBE_jxqyj,OC([C@H]1C[C@@H](C(=C)C)[C@@](CC1)(C=C)C)(C)C
2830,14014,CAS_NuBBE_jxqyj,OC([C@H]1C[C@@H](C(=C)C)[C@@](CC1)(C=C)C)(C)C
2831,13326,CAS_NuBBE_jxqyj,OC([C@H]1C[C@@H](C(=C)C)[C@@](CC1)(C=C)C)(C)C
2835,9382,CAS_NuBBE_jxqzj,c1(ccc(cc1)C)[C@@H](CCC=C(C)C)C
2832,10533,CAS_NuBBE_jxqzj,c1(ccc(cc1)C)[C@@H](CCC=C(C)C)C
2834,9502,CAS_NuBBE_jxqzj,c1(ccc(cc1)C)[C@@H](CCC=C(C)C)C
2833,12841,CAS_NuBBE_jxqzj,c1(ccc(cc1)C)[C@@H](CCC=C(C)C)C
2836,14447,CAS_NuBBE_jxqzj,c1(ccc(cc1)C)[C@@H](CCC=C(C)C)C
2838,10738,CAS_NuBBE_jxqzj,c1(ccc(cc1)C)[C@@H](CCC=C(C)C)C
2839,12263,CAS_NuBBE_jxqzj,c1(ccc(cc1)C)[C@@H](CCC=C(C)C)C
2837,8263,CAS_NuBBE_jxqzj,c1(ccc(cc1)C)[C@@H](CCC=C(C)C)C
2840,10675,CAS_NuBBE_jxrab,O=C(O)CCCCCCCCCCCCCCCCCC
2841,14366,CAS_NuBBE_jxrab,O=C(O)CCCCCCCCCCCCCCCCCC
2842,9537,CAS_NuBBE_jxrac,C(CCCCCCCCCCCC)CCCCCCCCCCC
2843,14368,CAS_NuBBE_jxrac,C(CCCCCCCCCCCC)CCCCCCCCCCC
2844,13566,CAS_NuBBE_jxrac,C(CCCCCCCCCCCC)CCCCCCCCCCC
2845,8094,CAS_NuBBE_jxrac,C(CCCCCCCCCCCC)CCCCCCCCCCC
