,molecule_chembl_id,IC50,units,smiles,pIC50
473,CHEMBL418270,17000.0,nM,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1cccnc1,4.769551078621726
474,CHEMBL56669,19000.0,nM,CCCCCC(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1,4.721246399047171
475,CHEMBL1079612,20000.0,nM,Cc1c(Nc2c(C#N)cncc2/C=C/c2ccc(S(=O)(=O)N3CCCCC3)cc2)ccc2[nH]ccc12,4.698970004336019
476,CHEMBL459729,20300.0,nM,Cc1cc(C2CCN(CCCF)CC2)cc2[nH]c(-c3c(NCCn4cc(Cl)cn4)cc[nH]c3=O)nc12,4.692503962086787
477,CHEMBL1080114,21000.0,nM,Cc1ncc(C#N)c(Nc2ccc3[nH]ccc3c2C)c1/C=C/c1ccc(S(=O)(=O)N2CCCCC2)cc1,4.6777807052660805
478,CHEMBL291963,21000.0,nM,c1cncc(-c2ccnc(Nc3cccc(-n4ccnc4)c3)n2)c1,4.6777807052660805
479,CHEMBL367457,21000.0,nM,O=C(N[C@H]1c2ccccc2CC1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1,4.6777807052660805
480,CHEMBL343362,22000.0,nM,O=C(NC(COC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)Cc1ccc(O)cc1)c1ccccc1,4.657577319177793
481,CHEMBL277931,23000.0,nM,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccccc1,4.638272163982407
482,CHEMBL300817,23000.0,nM,Clc1cccc(Nc2nccc(-c3cccnc3)n2)c1,4.638272163982407
483,CHEMBL55592,24000.0,nM,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccncc1,4.619788758288394
484,CHEMBL444877,32000.0,nM,O=C(N[C@@H]1c2ccccc2C[C@H]1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1,4.494850021680094
485,CHEMBL3632674,33200.0,nM,CC(C)(C)C(=O)OCC(CO)c1ccc(OCc2ccccc2)cc1,4.478861916295964
486,CHEMBL58436,34000.0,nM,c1cc(Nc2nccc(-c3cccnc3)n2)cc(OCCn2ccnc2)c1,4.468521082957745
487,CHEMBL57690,39000.0,nM,c1ccc(Nc2nccc(-c3cccnc3)n2)cc1,4.4089353929735005
488,CHEMBL3632675,39900.0,nM,O=C(Cc1ccccc1)OCC(CO)c1ccc(OCc2ccccc2)cc1,4.399027104313252
489,CHEMBL259922,40000.0,nM,Cc1ccc(C(=O)Nc2ccon2)cc1Nc1ncnc2c1cnn2-c1ccccc1,4.3979400086720375
490,CHEMBL294037,42000.0,nM,Oc1cc2c(c(O)c1O)-c1c(cc(O)c(O)c1O)COC2,4.376750709602099
491,CHEMBL2310935,42000.0,nM,CN(C(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)[C@H]1CCCNC[C@H]1NC(=O)c1ccc(O)cc1,4.376750709602099
492,CHEMBL300936,45000.0,nM,CC(C)(C)c1cnc(CSc2cnc(NC(=O)Cc3ccc(CNC(CO)CO)cc3)s2)o1,4.346787486224656
493,CHEMBL108505,46000.0,nM,CC(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C12,4.337242168318426
494,CHEMBL446317,49000.0,nM,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCC(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,4.309803919971486
495,CHEMBL425904,50000.0,nM,CC(CN(C)C)Oc1ccc(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,4.301029995663981
496,CHEMBL1079904,51000.0,nM,CCCN(CCC)S(=O)(=O)c1ccc(/C=C/c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)cc1,4.292429823902063
497,CHEMBL568186,64000.0,nM,Cn1ccc2cc(Nc3c(C#N)cncc3/C=C/c3ccccc3)ccc21,4.1938200260161125
